country,name,full_name,symbol,tag,id,isin,asset_class,currency,stock_exchange,def_stock_exchange
canada,First Trust AlphaDEX US Consumer Di,First Trust AlphaDEX US Consumer Discretionary,FHD,first-trust-alphadex-us-consumer-di,976690,CA33739V1004,equity,CAD,Toronto,True
canada,BMO US Dividend USD,BMO US Dividend USD,ZDYu,bmo-us-dividend-usd,976632,CA05575X1015,equity,CAD,Toronto,True
canada,First Asset Active Canadian Div,First Asset Active Canadian Dividend Common,FDV,first-asset-active-canadian-div,976638,CA12554Q1072,equity,CAD,Toronto,True
canada,First Asset Active Credit Common US,First Asset Active Credit Common USD,FAOu,first-asset-active-credit-common-us,976640,CA12554P2089,bond,CAD,Toronto,True
canada,First Asset Core US Equity,CI First Asset Core U.S. Equity ETF Common Units,CESb,first-asset-core-us-equity,976646,CA12555L2066,equity,CAD,Toronto,True
canada,First Asset Core US Equity CAD Hedg,First Asset Core US Equity CAD Hedged,CES,first-asset-core-us-equity-cad-hedg,976647,CA12555L1076,equity,CAD,Toronto,True
canada,First Asset Morningstar US Div 50 C,First Asset Morningstar US Dividend Target 50 Common,UXMb,first-asset-morningstar-us-div-50-c,976664,CA1255001168,equity,CAD,Toronto,True
canada,First Asset Morningstar US Momentum CAD Hedged Com,First Asset Morningstar US Momentum CAD Hedged Common,YXM,frst-ast-mrngstr-us-mom-cad-hdg-com,976666,CA17161P1036,equity,CAD,Toronto,True
canada,First Asset Morningstar US Momentum Common,First Asset Morningstar US Momentum Common,YXMb,frst-ast-mrngstr-us-mom-common,976667,CA17161P1119,equity,CAD,Toronto,True
canada,First Asset MSCI EU Low Risk CAD Co,First Asset MSCI Europe Low Risk Weighted CAD Hedged Common,RWE,first-asset-msci-eu-low-risk-cad-co,976675,CA12555F1009,equity,CAD,Toronto,True
canada,First Asset MSCI EU Low Risk Common,First Asset MSCI Europe Low Risk Weighted Common,RWEb,first-asset-msci-eu-low-risk-common,976676,CA12555F2098,equity,CAD,Toronto,True
canada,First Asset MSCI Wrld Low Risk CAD,First Asset MSCI World Low Risk Weighted Common,RWWb,first-asset-msci-wrld-low-risk-cad,976680,CA1254992029,equity,CAD,Toronto,True
canada,First Trust AlphaDEX Emerging Marke,First Trust AlphaDEX Emerging Market Dividend CAD Hedged Common,FDE,first-trust-alphadex-emerging-marke,976687,CA33737G1054,equity,CAD,Toronto,True
canada,First Trust AlphaDEX EU Div Adv,First Trust AlphaDEX European Dividend Advisor,EURa,first-trust-alphadex-eu-div-adv,976688,CA33732H1082,equity,CAD,Toronto,True
canada,Purpose US Dividend,Purpose US Dividend,PUDb,purpose-us-dividend,976796,CA74640K2056,equity,CAD,Toronto,True
canada,RBC Quant EAFE Equity Leaders,RBC Quant EAFE Equity Leaders,RIE,rbc-quant-eafe-equity-leaders,976811,CA74933F1036,equity,CAD,Toronto,True
canada,Accelerate Private Equity Alpha,Accelerate Private Equity Alpha,ALFA,accelerate-private-equity-alpha,1131161,CA00436R1047,equity,CAD,Toronto,True
canada,BMO Global Communications,BMO Global Communications,COMM,bmo-global-communications,1077017,CA05585R1029,equity,CAD,Toronto,True
canada,Mackenzie Canadian Large Cap Equity,Mackenzie Canadian Large Cap Equity,QCE,mackenzie-calarge-cap-equity-index,1062012,CA55454W1041,equity,CAD,Toronto,True
canada,Mackenzie US High Yield Bond Index ETF CAD-Hedged,Mackenzie US High Yield Bond Index ETF CAD-Hedged,QHY,mackenzie-us-hiyld-bnd-indx-cad-hdg,1062013,CA55455K1093,bond,CAD,Toronto,True
canada,Mackenzie US Large Cap Equity,Mackenzie US Large Cap Equity,QUU,mackenzie-us-large-cap-equity-index,1062015,CA55454T1012,equity,CAD,Toronto,True
canada,Harvest Global Resource Leaders,Harvest Global Resource Leaders ETF Class A,HRES,harvest-global-resource-leaders,1065338,CA41754Q1046,equity,CAD,Toronto,True
canada,Bristol Gate Concentrated Canadian Equity,Bristol Gate Concentrated Canadian Equity,BGC,bristol-gate-concentrated-ca-equity,1072056,CA11004B1085,equity,CAD,Toronto,True
canada,First Trust Indxx Innovative Transaction and Proce,First Trust Indxx Innovative Transaction and Process ETF,BLCK,first-trust-indxxinnvtvtrnsctnproc,1073072,CA33740T1021,equity,CAD,Toronto,True
canada,Dynamic iShares Active Global Fincl Services,Dynamic iShares Active Global Fincl Services,DXF,dynamic-ishares-actv-glblfinclsrvcs,1073077,CA26800W1068,equity,CAD,Toronto,True
canada,Dynamic iShares Active U.S. Mid-Cap,Dynamic iShares Active U.S. Mid-Cap,DXZ,dynamic-ishares-active-us-midcap,1073078,CA26802A1021,equity,CAD,Toronto,True
canada,Mackenzie International Equity CAD Hedged,Mackenzie International Equity CAD Hedged,QDXH,mackenzie-intl-equity-cad-hgd,1073115,CA55455Y1097,equity,CAD,Toronto,True
canada,Mackenzie US Large Cap Equity CAD Hedged,Mackenzie US Large Cap Equity CAD Hedged,QAH,mackenzie-us-largecapequity-cad-hgd,1073117,CA55455M1059,equity,CAD,Toronto,True
canada,Mackenzie Canadian Short Term Bond,Mackenzie Canadian Short Term Bond,QSB,mackenzie-canadian-short-term-bond,1073121,CA55453K1012,bond,CAD,Toronto,True
canada,Evolve Innovation,Evolve Innovation Index Fund,EDGE,evolve-innovation,1075517,CA30052W1032,equity,CAD,Toronto,True
canada,Horizons Conservative Tri ETF Portfolio,Horizons Conservative TRI ETF Portfolio,HCON,horizons-conservative-tri-etf-pflio,1090662,CA44053V1058,other,CAD,Toronto,True
canada,Horizons Active A.I. Global,Horizons Active A.I. Global Equity ETF,MIND,horizons-active-ai-gl,1055085,CA44054Q1054,equity,CAD,Toronto,True
canada,Fidelity U.S. Dividend for Rising Rates Index Unit,Fidelity U.S. Dividend for Rising Rates Index ETF,FCRR,fidelity-us-div-risingratesunitsrsl,1096218,CA31644M1086,equity,CAD,Toronto,True
canada,Fidelity U.S. High Dividend Currency Neutral Index,Fidelity U.S. High Dividend Currency Neutral Index ETF,FCUH,fidelity-ushidivcurneutralunitssrsl,1096220,CA3157401009,equity,CAD,Toronto,True
canada,Fidelity Canadian High Dividend Index Units Series,Fidelity Canadian High Dividend Index ETF,FCCD,fidelity-can-hi-div-index-unitssrsl,1096224,CA31608M1023,equity,CAD,Toronto,True
canada,Coincapital STOXX B.R.AI.N.,Coincapital STOXX B.R.AI.N. Index Fund ETF,THNK,coincapital-stoxx-brain,1096226,CA19260T1012,equity,CAD,Toronto,True
canada,Coincapital STOXX Blockchain Patents Innovation Un,Coincapital STOXX Blockchain Patents Innovation Index Fund ETF,LDGR,coincapital-stoxxblckchinpatentsinn,1096227,CA19260R1055,equity,CAD,Toronto,True
canada,Evolve Active US Core Equity,Evolve Active US Core Equity,CAPSu,evolve-active-us-core-equity,1112799,CA30051L1168,equity,USD,Toronto,True
canada,BMO SIA Focused Canadian Equity Fund ETF Series,BMO SIA Focused Canadian Equity Fund ETF Series,ZFC,bmo-sia-focus-caneq-fund-etf-sris,1116201,CA09661H1038,equity,CAD,Toronto,True
canada,CIBC Multifactor Canadian Equity,CIBC Multifactor Canadian Equity,CMCE,cibc-multifactor-canadian-equity,1121217,CA12545N1069,equity,CAD,Toronto,True
canada,Horizons Laddered Canadian Preferred Share,Horizons Laddered Canadian Preferred Share Index ETF,HLPR,horizons-laddered-canada-prefshare,1123379,CA44055H1047,equity,CAD,Toronto,True
canada,Desjardins RI Emerging Markets Multifactor - Low C,Desjardins RI Emerging Markets Multifactor - Low CO2,DRFE,desjardins-ri-em-multifactor-lowco2,1123708,CA25060F1009,equity,CAD,Toronto,True
canada,iShares ESG MSCI USA Index,iShares ESG MSCI USA Index,XSUS,ishares-esg-msci-usa-index,1126179,CA46437X1033,equity,CAD,Toronto,True
canada,iShares ESG MSCI Emerging Markets Index,iShares ESG MSCI Emerging Markets Index,XSEM,ishares-esg-msci-em-index,1126186,CA46437F1027,equity,CAD,Toronto,True
canada,TD Systematic International Equity Low Volatility,TD Systematic International Equity Low Volatility,TILV,td-systematic-intl-equity-low-volat,1131150,CA87241K1012,equity,CAD,Toronto,True
canada,First Asset Investment Grade Bond,First Asset Investment Grade Bond,FIGu,first-asset-investment-grade-bond,1057107,CA12556J2002,bond,USD,Toronto,True
canada,AGFiQ Enhanced Core Canadian Equity,AGFiQ Enhanced Core Canadian Equity,QCD,agfiq-enhanced-core-canada,1055062,CA00848G1000,equity,CAD,Toronto,True
canada,RBC Quant EAFE Equity Leaders CAD,RBC Quant EAFE Equity Leaders CAD Hedged,RIEH,rbc-quant-eafe-equity-leaders-cad,976812,CA74933G1019,equity,CAD,Toronto,True
canada,BMO Global Consumer Staples Hedged,BMO Global Consumer Staples Hedged,STPL,bmo-global-consumer-staples-hedged,1014063,CA09659R1055,equity,CAD,Toronto,True
canada,RBC Quant Emerging Markets Equity,RBC Quant Emerging Markets Equity Leaders,RXE,rbc-quant-emerging-markets-equity,976814,CA74933H1091,equity,CAD,Toronto,True
canada,RBC Quant EU Div Leaders,RBC Quant European Dividend Leaders,RPD,rbc-quant-eu-div-leaders,976815,CA74932V2084,equity,CAD,Toronto,True
canada,RBC Quant EU Div Leaders USD,RBC Quant European Dividend Leaders USD,RPDu,rbc-quant-eu-div-leaders-usd,976817,CA74932V1094,equity,CAD,Toronto,True
canada,RBC Quant US Dividend Leaders USD,RBC Quant US Dividend Leaders USD,RUDu,rbc-quant-us-dividend-leaders-usd,976820,CA74930L2021,equity,CAD,Toronto,True
canada,RBC Quant US Equity Leaders CAD Hdg,RBC Quant US Equity Leaders CAD Hedged,RUEH,rbc-quant-us-equity-leaders-cad-hdg,976822,CA74933E1060,equity,CAD,Toronto,True
canada,RBC Strategic Global Equity Leaders,RBC Strategic Global Equity Leaders,RLE,rbc-strategic-global-equity-leaders,976824,CA74933M1086,equity,CAD,Toronto,True
canada,RBC Target 2021 Corporate Bond,RBC Target 2021 Corporate Bond,RQI,rbc-target-2021-corporate-bond,976825,CA74931K1049,bond,CAD,Toronto,True
canada,Vanguard Global Momentum Factor,Vanguard Global Momentum Factor,VMO,vanguard-global-momentum-factor-to,987069,CA92207T1049,equity,CAD,Toronto,True
canada,Purpose US Dividend Units,Purpose US Dividend Units,PUD,purpose-us-dividend-units,997301,CA74640K1066,equity,CAD,Toronto,True
canada,RBC Quant EM Dividend Leaders USD Units,RBC Quant Emerging Markets Dividend Leaders USD Units,RXDu,rbc-quant-em-div-lead-usd-units,997302,CA74932U2002,equity,USD,Toronto,True
canada,BMO Global Banks Hedged,BMO Global Banks Hedged,BANK,bmo-global-banks-hedged,1014061,CA05583Q1063,equity,CAD,Toronto,True
canada,BMO Global Insurance Hedged,BMO Global Insurance Hedged,INSR,bmo-global-insurance-hedged,1014062,CA09659P1099,equity,CAD,Toronto,True
canada,BMO Low Volatility EM Equity,BMO Low Volatility Emerging Markets Equity,ZLE,bmo-low-volatility-em-equity,1030933,CA05581X1033,equity,CAD,Toronto,True
canada,BMO MSCI EAFE Value,BMO MSCI EAFE Value,ZVI,bmo-msci-eafe-value,1052397,CA09661A1084,equity,CAD,Toronto,True
canada,First Asset Preferred Share,First Asset Preferred Share,FPR,first-asset-preferred-share,1030934,CA17162D1096,equity,CAD,Toronto,True
canada,Horizons Global Risk Parity,Horizons Global Risk Parity,HRA,horizons-global-risk-parity,1030936,CA44053K1093,equity,CAD,Toronto,True
canada,Mackenzie Maximum Diversification Developed Market,Mackenzie Maximum Diversification Developed Markets,MEU,mackenzie-max-devel-mrkts,1030943,CA55453P1009,equity,CAD,Toronto,True
canada,TD S&P/TSX Capped Composite,TD S&P/TSX Capped Composite,TTP,td-sp-tsx-capped-composite?cid=1030951,1030951,CA87240Y1025,equity,CAD,Toronto,False
canada,Vanguard FTSE Developed Europe All Cap,Vanguard FTSE Developed Europe All Cap,VEH,vanguard-ftse-dev-europe-all-cap,1030955,CA92206Y1043,equity,CAD,Toronto,True
canada,First Trust Canadian Capital Strength,First Trust Canadian Capital Strength,FST,first-trust-canadian-capital-str,1031015,CA3373311024,equity,CAD,Toronto,True
canada,TD International Equity CAD Hedged,TD International Equity CAD Hedged,THE,td-intl-equity-cad-hedged,1031018,CA87809T1066,equity,CAD,Toronto,True
canada,TD S&P 500 CAD Hedged,TD S&P 500 CAD Hedged,THU,td-s-p-500-cad-hdgd,1031019,CA87239W1095,equity,CAD,Toronto,True
canada,First Asset MSCI International Low Risk Weighted,CI First Asset MSCI International Low Risk Weighted ETF,RWX,first-asset-msci-intl-low-risk,1045791,CA12558K2056,equity,CAD,Toronto,True
canada,First Asset Enhanced Short Duration Bond,First Asset Enhanced Short Duration Bond,FSB,first-asset-enhanced-short-duration,1052307,CA12559E1097,bond,CAD,Toronto,True
canada,US Global GO GOLD and Precious Metal Miners,U.S. Global GO GOLD and Precious Metal Miners,GOGO,us-global-go-gold-metal-miners,1052308,CA90291E1088,commodity,CAD,Toronto,True
canada,First Asset Enhanced Short Duration Bond,CI First Asset Enhanced Short Duration Bond ETF USD,FSBu,first-asset-enhanced-short-durbd,1052384,CA12559E2087,bond,USD,Toronto,True
canada,BMO Shiller Select US,BMO Shiller Select US,ZEUS,bmo-shiller-select-us,1052395,CA05584H1055,equity,CAD,Toronto,True
canada,CI First Asset MSCI World ESG Impact Unhedged,CI First Asset MSCI World ESG Impact Unhedged,CESGb,ci-first-asset-esg-impact-unhedged,1153091,CA12554W2031,equity,CAD,NEO,True
china,E Fund Hang Seng China Enterprises QDII,E Fund Hang Seng China Enterprises QDII,510900,e-fund-hang-seng-china-ent-qdii,999141,CNE100001MG5,equity,CNY,Shanghai,True
china,ChinaAMC Hang Seng QDII,ChinaAMC Hang Seng QDII,159920,chinaamc-hang-seng-qdii,999187,CNE100001M87,equity,CNY,Shenzhen,True
china,GuoTai CSI All Share Investment Banking & Brokerag,GuoTai CSI All Share Investment Banking & Brokerage,512880,guotai-csi-all-share-inv-bank-brok,999151,CNE100002979,equity,CNY,Shanghai,True
china,ChinaAMC China 50,ChinaAMC China 50,510050,chinaamc-china-50,999130,CNE000001LM6,equity,CNY,Shanghai,True
china,HuaAn Yi Fu Gold,HuaAn Yi Fu Gold,518880,huaan-yi-fu-gold,999166,CNE1000028D5,commodity,CNY,Shanghai,True
china,E Fund ChiNext,E Fund ChiNext,159915,e-fund-chinext,999193,CNE100001GW4,equity,CNY,Shenzhen,True
china,GuoTai CSI National Defense Industry,GuoTai CSI National Defense Industry,512660,guotai-csi-national-defense-ind,999152,CNE100002953,equity,CNY,Shanghai,True
china,China Southern CSI 500,China Southern CSI 500,510500,china-southern-csi-500,999121,CNE099900464,equity,CNY,Shanghai,True
china,Huatai-PineBridge CSI 300,Huatai-PineBridge CSI 300,510300,huataipinebridge-csi-300,999167,CNE100001DN0,equity,CNY,Shanghai,True
china,Fortune SG CSI Security Agency,Fortune SG CSI Security Agency,512000,fortune-sg-csi-security-agency,999145,CNE100002B06,equity,CNY,Shanghai,True
china,Guotai Semiconductor Industry,Guotai Semiconductor Industry ETF,512760,guotai-semiconductor-industry,1138375,CNE100003KM3,equity,CNY,Shanghai,True
china,Harvest CSI 300,Harvest CSI 300,159919,harvest-csi-300,999196,CNE100001FX4,equity,CNY,Shenzhen,True
china,ChinaAMC China Secs 500,ChinaAMC China Secs 500,512500,chinaamc-china-secs-500,999131,CNE1000028Y1,equity,CNY,Shanghai,True
china,ChinaAMC CSI 300,ChinaAMC CSI 300 SS,510330,chinaamc-csi-300-ss,999132,CNE0999004C3,equity,CNY,Shanghai,True
china,Penghua CSI Defense Index,Penghua CSI National Defense ETF,512670,penghua-csi-defense-index,1145867,,equity,CNY,Shanghai,True
china,Fortune SG CSI Bank ETF,Fortune SG CSI Bank ETF,512800,fortune-sg-csi-bank-etf,1031759,CNE100002SH8,equity,CNY,Shanghai,True
china,Yinhua MSCI China A RMB Index,Yinhua China A ETF,512380,yinhua-msci-china-a-rmb-index,1131002,CNE100003H25,equity,CNY,Shanghai,True
china,China Southern CSI All Share Banking & Brokerage,China Southern CSI All Share Banking & Brokerage,512900,chinasouth-csi-all-shr-bank-broker,1014045,,equity,CNY,Shanghai,True
china,Invesco Great Wall MSCI China A Inclusion,Invesco Great Wall MSCI China A Inclusion,512280,invesco-great-wall-msci-cn-a-incl,1080153,CNE100003175,equity,CNY,Shanghai,True
china,ICBCCS Shanghai 50,ICBCCS SSE 50 ETF,510850,icbccs-shanghai-50,1123705,CNE100003HP2,equity,CNY,Shanghai,True
china,E Fund Seeded CSI 300,E Fund Seeded CSI 300,510310,e-fund-seeded-csi-300,999142,CNE100001NS8,equity,CNY,Shanghai,True
china,GuoTai Gold,GuoTai Gold,518800,guotai-gold,999153,CNE0999004M2,commodity,CNY,Shanghai,True
china,Harvest CSI 500,Harvest CSI 500,159922,harvest-csi-500,999197,CNE100001PC7,equity,CNY,Shenzhen,True
china,ICBCCS SZSE Dividend,ICBCCS SZSE Dividend,159905,icbccs-szse-dividend,999200,CNE100001450,equity,CNY,Shenzhen,True
china,E Fund MSCI China A Inclusion RMB,E Fund MSCI China A Inclusion RMB,512090,e-fund-msci-china-a-inclusion-rmb,1081639,CNE100003159,equity,CNY,Shanghai,True
china,Guotai CSI Bio-medicine,Guotai CSI Biomedicine ETF,512290,guotai-csi-bio-medicine,1131604,,equity,CNY,Shanghai,True
china,GTJA Allianz CSI Fully Semiconductor,GTJA Allianz CSI Fully Semiconductor ETF,512480,gtja-allianz-csi-fullysemiconductor,1138374,CNE100003KN1,equity,CNY,Shanghai,True
china,HuaAn Shanghai Stock Exchange 180,HuaAn Shanghai Stock Exchange 180,510180,huaan-shanghai-stock-exchange-180,999164,CNE000001MT9,equity,CNY,Shanghai,True
china,E Fund SZSE 100,E Fund SZSE 100,159901,e-fund-szse-100,999194,CNE000001MV5,equity,CNY,Shenzhen,True
china,ChinaAMC SZSE ChiNext Low Vol Blue Chips,ChinaAMC ChiNext Volat Blue Chip ETF,159966,chinaamc-chinext-lowvolbluechips,1142225,,equity,CNY,Shenzhen,True
china,China Universal CSI Shanghai SOE,China Universal CSI Shanghai Stated Owned,510810,china-universal-csi-shanghai-soe,999129,CNE1000029L6,equity,CNY,Shanghai,True
china,Harvest CSI RAFI 50,Harvest Fundamental 50 ETF,512750,harvest-csi-rafi-50,1141637,CNE100003KP6,equity,CNY,Shanghai,True
china,China Southern CSI SWS Non-Ferrous Metal,China Southern CSI SW Color Metal ETF,512400,chinasouth-csi-sws-nonferrousmetal,1045802,CNE100002SG0,other,CNY,Shanghai,True
china,GF CSI 100,GF CSI 100 ETF,512910,gf-csi-100,1141624,CNE100003KQ4,equity,CNY,Shanghai,True
china,Fortune SG CSI Medical Service Index,Fortune SG CSI Medical ETF,512170,fortune-sg-csi-medical-service,1140495,CNE100003KS0,equity,CNY,Shanghai,True
china,Guangfa CSI Media,Guangfa CSI Media,512980,gf-csi-media-index,1062010,,equity,CNY,Shanghai,True
china,GF CSI 500,GF CSI 500,510510,gf-csi-500,999149,CNE1000028H6,equity,CNY,Shanghai,True
china,Bosera S&P 500 QDII,Bosera S&P 500 QDII,513500,bosera-sp-500-qdii,999114,CNE100002920,equity,CNY,Shanghai,True
china,Bosera CSI Central Enterprises Structure Adjustmen,Bosera SOE Struct Reform ETF,512960,bosera-csi-central-ent-strctr-adj,1120071,,equity,CNY,Shanghai,True
china,E Fund CSI 300 Health Care,E Fund CSI 300 Health Care,512010,e-fund-csi-300-health-care,999140,CNE1000028S3,equity,CNY,Shanghai,True
china,Penghua CSI Alcoholic Drink Index,Penghua CSI Alcoholic Drink Index,512690,penghua-csi-alcoholic-drink-index,1131141,,equity,CNY,Shanghai,True
china,GuoTai NASDAQ 100 QDII,GuoTai NASDAQ 100 QDII,513100,guotai-nasdaq-100-qdii,999154,CNE0999004B5,equity,CNY,Shanghai,True
china,ChinaAMC MSCI China A Share,ChinaAMC MSCI China A Share,512990,chinaamc-msci-china-a-share,999133,CNE1000028T1,equity,CNY,Shanghai,True
china,China Southern CSI 500 Information Technology,China Southern CSI 500 Information Technology,512330,china-southern-csi-500-infotech,999123,CNE0999009V2,equity,CNY,Shanghai,True
china,Huatai-PineBridge CSI 500,Huatai-PineBridge CSI 500,512510,huataipinebridge-csi-500,999168,CNE100002961,equity,CNY,Shanghai,True
china,Hua An CSI 500 Sector Neutral Low-Vol Idx,Huaan CSI 500 Indus Mid Volat ETF,512260,hua-an-csi-500-sctr-nutrl-lowvolidx,1120040,,equity,CNY,Shanghai,True
