name,full_name,tag,id,base,base_name,second,second_name
CNY/RON,CNY/RON - Chinese Yuan Romanian Leu,cny-ron,9529,CNY,Chinese Yuan,RON,Romanian Leu
CNY/RUB,CNY/RUB - Chinese Yuan Russian Ruble,cny-rub,9530,CNY,Chinese Yuan,RUB,Russian Ruble
CNY/SAR,CNY/SAR - Chinese Yuan Saudi Riyal,cny-sar,9531,CNY,Chinese Yuan,SAR,Saudi Riyal
CNY/SEK,CNY/SEK - Chinese Yuan Swedish Krona,cny-sek,9532,CNY,Chinese Yuan,SEK,Swedish Krona
CNY/SGD,CNY/SGD - Chinese Yuan Singapore Dollar,cny-sgd,9533,CNY,Chinese Yuan,SGD,Singapore Dollar
CNY/THB,CNY/THB - Chinese Yuan Thai Baht,cny-thb,9534,CNY,Chinese Yuan,THB,Thai Baht
CNY/TRY,CNY/TRY - Chinese Yuan Turkish Lira,cny-try,9535,CNY,Chinese Yuan,TRY,Turkish Lira
CNY/USD,CNY/USD - Chinese Yuan US Dollar,cny-usd,9536,CNY,Chinese Yuan,USD,US Dollar
CNY/VES,CNY/VES - Chinese Yuan Venezuelan Bolivar,cny-vef,9537,CNY,Chinese Yuan,VES,Venezuelan Bolivar
CNY/XAF,CNY/XAF - Chinese Yuan Central African Franc,cny-xaf,9538,CNY,Chinese Yuan,XAF,Central African Franc
CNY/XCD,CNY/XCD - Chinese Yuan East Caribbean Dollar,cny-xcd,9539,CNY,Chinese Yuan,XCD,East Caribbean Dollar
CNY/TWD,CNY/TWD - Chinese Yuan Taiwan Dollar,cny-twd,9540,CNY,Chinese Yuan,TWD,Taiwan Dollar
ILS/CNY,ILS/CNY - Israeli Shekel Chinese Yuan,ils-cny,9682,ILS,Israeli Shekel,CNY,Chinese Yuan
MXN/CNY,MXN/CNY - Mexican Peso Chinese Yuan,mxn-cny,9796,MXN,Mexican Peso,CNY,Chinese Yuan
NOK/CNY,NOK/CNY - Norwegian Krone Chinese Yuan,nok-cny,9844,NOK,Norwegian Krone,CNY,Chinese Yuan
PHP/CNY,PHP/CNY - Philippine Peso Chinese Yuan,php-cny,9923,PHP,Philippine Peso,CNY,Chinese Yuan
PLN/CNY,PLN/CNY - Polish Zloty Chinese Yuan,pln-cny,9980,PLN,Polish Zloty,CNY,Chinese Yuan
RUB/CNY,RUB/CNY - Russian Ruble Chinese Yuan,rub-cny,10027,RUB,Russian Ruble,CNY,Chinese Yuan
SAR/CNY,SAR/CNY - Saudi Riyal Chinese Yuan,sar-cny,10078,SAR,Saudi Riyal,CNY,Chinese Yuan
SEK/CNY,SEK/CNY - Swedish Krona Chinese Yuan,sek-cny,10133,SEK,Swedish Krona,CNY,Chinese Yuan
TRY/CNY,TRY/CNY - Turkish Lira Chinese Yuan,try-cny,10249,TRY,Turkish Lira,CNY,Chinese Yuan
VES/CNY,VES/CNY - Venezuelan Bolivar Chinese Yuan,vef-cny,10354,VES,Venezuelan Bolivar,CNY,Chinese Yuan
CNY/UAH,CNY/UAH - Chinese Yuan Ukrainian Hryvnia,cny-uah,940807,CNY,Chinese Yuan,UAH,Ukrainian Hryvnia
KWD/CNY,KWD/CNY - Kuwaiti Dinar Chinese Yuan,kwd-cny,1036846,KWD,Kuwaiti Dinar,CNY,Chinese Yuan
CNY/RUB,CNY/RUB - Chinese Yuan Russian Ruble,cny-rub?cid=1089813,1089813,CNY,Chinese Yuan,RUB,Russian Ruble
CNY/MNT,CNY/MNT - Chinese Yuan Mongolian Tugrik,cny-mnt,1141883,CNY,Chinese Yuan,MNT,Mongolian Tugrik
DKK/COP,DKK/COP - Danish Krone Colombian Peso,dkk-cop,1584,DKK,Danish Krone,COP,Colombian Peso
EUR/COP,EUR/COP - Euro Colombian Peso,eur-cop,1624,EUR,Euro,COP,Colombian Peso
GBP/COP,GBP/COP - British Pound Colombian Peso,gbp-cop,1741,GBP,British Pound,COP,Colombian Peso
USD/COP,USD/COP - US Dollar Colombian Peso,usd-cop,2112,USD,US Dollar,COP,Colombian Peso
PYG/COP,PYG/COP - Paraguayan Guarani Colombian Peso,pyg-cop,10479,PYG,Paraguayan Guarani,COP,Colombian Peso
COP/PYG,COP/PYG - Colombian Peso Paraguayan Guarani,cop-pyg,10483,COP,Colombian Peso,PYG,Paraguayan Guarani
UYU/COP,UYU/COP - Uruguayan Peso Colombian Peso,uyu-cop,10486,UYU,Uruguayan Peso,COP,Colombian Peso
COP/UYU,COP/UYU - Colombian Peso Uruguayan Peso,cop-uyu,10488,COP,Colombian Peso,UYU,Uruguayan Peso
COP/PEN,COP/PEN - Colombian Peso Peru Sol,cop-pen,10491,COP,Colombian Peso,PEN,Peru Sol
PEN/COP,PEN/COP - Peru Sol Colombian Peso,pen-cop,10493,PEN,Peru Sol,COP,Colombian Peso
COP/MXN,COP/MXN - Colombian Peso Mexican Peso,cop-mxn,10498,COP,Colombian Peso,MXN,Mexican Peso
MXN/COP,MXN/COP - Mexican Peso Colombian Peso,mxn-cop,10508,MXN,Mexican Peso,COP,Colombian Peso
VES/COP,VES/COP - Venezuelan Bolivar Colombian Peso,vef-cop,10509,VES,Venezuelan Bolivar,COP,Colombian Peso
COP/VES,COP/VES - Colombian Peso Venezuelan Bolivar,cop-vef,10517,COP,Colombian Peso,VES,Venezuelan Bolivar
COP/USD,COP/USD - Colombian Peso US Dollar,cop-usd,11759,COP,Colombian Peso,USD,US Dollar
ILS/COP,ILS/COP - Israeli Shekel Colombian Peso,ils-cop,1031406,ILS,Israeli Shekel,COP,Colombian Peso
EUR/CRC,EUR/CRC - Euro Costa Rican Colon,eur-crc,1625,EUR,Euro,CRC,Costa Rican Colon
GBP/CRC,GBP/CRC - British Pound Costa Rican Colon,gbp-crc,1742,GBP,British Pound,CRC,Costa Rican Colon
USD/CRC,USD/CRC - US Dollar Costa Rican Colon,usd-crc,2113,USD,US Dollar,CRC,Costa Rican Colon
EUR/CUP,EUR/CUP - Euro Cuban Peso,eur-cup,1626,EUR,Euro,CUP,Cuban Peso
USD/CUP,USD/CUP - US Dollar Cuban Peso,usd-cup,2114,USD,US Dollar,CUP,Cuban Peso
EUR/CVE,EUR/CVE - Euro Cape Verdean Escudo,eur-cve,1627,EUR,Euro,CVE,Cape Verdean Escudo
NZD/CZK,NZD/CZK - New Zealand Dollar Czech Koruna,nzd-czk,80,NZD,New Zealand Dollar,CZK,Czech Koruna
DKK/CZK,DKK/CZK - Danish Krone Czech Koruna,dkk-czk,81,DKK,Danish Krone,CZK,Czech Koruna
PLN/CZK,PLN/CZK - Polish Zloty Czech Koruna,pln-czk,85,PLN,Polish Zloty,CZK,Czech Koruna
USD/CZK,USD/CZK - US Dollar Czech Koruna,usd-czk,103,USD,US Dollar,CZK,Czech Koruna
CZK/HUF,CZK/HUF - Czech Koruna Hungarian Forint,czk-huf,115,CZK,Czech Koruna,HUF,Hungarian Forint
GBP/CZK,GBP/CZK - British Pound Czech Koruna,gbp-czk,116,GBP,British Pound,CZK,Czech Koruna
CZK/JPY,CZK/JPY - Czech Koruna Japanese Yen,czk-jpy,143,CZK,Czech Koruna,JPY,Japanese Yen
EUR/CZK,EUR/CZK - Euro Czech Koruna,eur-czk,156,EUR,Euro,CZK,Czech Koruna
CZK/SEK,CZK/SEK - Czech Koruna Swedish Krona,czk-sek,1575,CZK,Czech Koruna,SEK,Swedish Krona
SEK/CZK,SEK/CZK - Swedish Krona Czech Koruna,sek-czk,2016,SEK,Swedish Krona,CZK,Czech Koruna
HKD/CZK,HKD/CZK - Hong Kong Dollar Czech Koruna,hkd-czk,9621,HKD,Hong Kong Dollar,CZK,Czech Koruna
ILS/CZK,ILS/CZK - Israeli Shekel Czech Koruna,ils-czk,9683,ILS,Israeli Shekel,CZK,Czech Koruna
INR/CZK,INR/CZK - Indian Rupee Czech Koruna,inr-czk,9730,INR,Indian Rupee,CZK,Czech Koruna
ISK/CZK,ISK/CZK - Icelandic Kr Czech Koruna,isk-czk,9757,ISK,Icelandic Kr,CZK,Czech Koruna
JPY/CZK,JPY/CZK - Japanese Yen Czech Koruna,jpy-czk,9775,JPY,Japanese Yen,CZK,Czech Koruna
MXN/CZK,MXN/CZK - Mexican Peso Czech Koruna,mxn-czk,9797,MXN,Mexican Peso,CZK,Czech Koruna
NOK/CZK,NOK/CZK - Norwegian Krone Czech Koruna,nok-czk,9845,NOK,Norwegian Krone,CZK,Czech Koruna
PHP/CZK,PHP/CZK - Philippine Peso Czech Koruna,php-czk,9924,PHP,Philippine Peso,CZK,Czech Koruna
PKR/CZK,PKR/CZK - Pakistani Rupee Czech Koruna,pkr-czk,9954,PKR,Pakistani Rupee,CZK,Czech Koruna
RUB/CZK,RUB/CZK - Russian Ruble Czech Koruna,rub-czk,10028,RUB,Russian Ruble,CZK,Czech Koruna
SAR/CZK,SAR/CZK - Saudi Riyal Czech Koruna,sar-czk,10079,SAR,Saudi Riyal,CZK,Czech Koruna
SGD/CZK,SGD/CZK - Singapore Dollar Czech Koruna,sgd-czk,10178,SGD,Singapore Dollar,CZK,Czech Koruna
THB/CZK,THB/CZK - Thai Baht Czech Koruna,thb-czk,10214,THB,Thai Baht,CZK,Czech Koruna
TRY/CZK,TRY/CZK - Turkish Lira Czech Koruna,try-czk,10250,TRY,Turkish Lira,CZK,Czech Koruna
TWD/CZK,TWD/CZK - Taiwan Dollar Czech Koruna,twd-czk,10304,TWD,Taiwan Dollar,CZK,Czech Koruna
VES/CZK,VES/CZK - Venezuelan Bolivar Czech Koruna,vef-czk,10355,VES,Venezuelan Bolivar,CZK,Czech Koruna
ZAR/CZK,ZAR/CZK - South African Rand Czech Koruna,zar-czk,10411,ZAR,South African Rand,CZK,Czech Koruna
CZK/ILS,CZK/ILS - Czech Koruna Israeli Shekel,czk-ils,1031403,CZK,Czech Koruna,ILS,Israeli Shekel
CZK/PLN,CZK/PLN - Czech Koruna Polish Zloty,czk-pln,1057238,CZK,Czech Koruna,PLN,Polish Zloty
CZK/RUB,CZK/RUB - Czech Koruna Russian Ruble,czk-rub,1079235,CZK,Czech Koruna,RUB,Russian Ruble
CZK/RUB,CZK/RUB - Czech Koruna Russian Ruble,czk-rub?cid=1089814,1089814,CZK,Czech Koruna,RUB,Russian Ruble
EUR/DJF,EUR/DJF - Euro Djiboutian Franc,eur-djf,1629,EUR,Euro,DJF,Djiboutian Franc
GBP/DJF,GBP/DJF - British Pound Djiboutian Franc,gbp-djf,1744,GBP,British Pound,DJF,Djiboutian Franc
USD/DJF,USD/DJF - US Dollar Djiboutian Franc,usd-djf,2117,USD,US Dollar,DJF,Djiboutian Franc
USD/DKK,USD/DKK - US Dollar Danish Krone,usd-dkk,43,USD,US Dollar,DKK,Danish Krone
EUR/DKK,EUR/DKK - Euro Danish Krone,eur-dkk,44,EUR,Euro,DKK,Danish Krone
NZD/DKK,NZD/DKK - New Zealand Dollar Danish Krone,nzd-dkk,72,NZD,New Zealand Dollar,DKK,Danish Krone
DKK/HUF,DKK/HUF - Danish Krone Hungarian Forint,dkk-huf,77,DKK,Danish Krone,HUF,Hungarian Forint
DKK/PLN,DKK/PLN - Danish Krone Polish Zloty,dkk-pln,87,DKK,Danish Krone,PLN,Polish Zloty
DKK/SEK,DKK/SEK - Danish Krone Swedish Krona,dkk-sek,98,DKK,Danish Krone,SEK,Swedish Krona
NOK/DKK,NOK/DKK - Norwegian Krone Danish Krone,nok-dkk,99,NOK,Norwegian Krone,DKK,Danish Krone
DKK/JPY,DKK/JPY - Danish Krone Japanese Yen,dkk-jpy,104,DKK,Danish Krone,JPY,Japanese Yen
DKK/SGD,DKK/SGD - Danish Krone Singapore Dollar,dkk-sgd,110,DKK,Danish Krone,SGD,Singapore Dollar
DKK/ZAR,DKK/ZAR - Danish Krone South African Rand,dkk-zar,124,DKK,Danish Krone,ZAR,South African Rand
DKK/THB,DKK/THB - Danish Krone Thai Baht,dkk-thb,129,DKK,Danish Krone,THB,Thai Baht
GBP/DKK,GBP/DKK - British Pound Danish Krone,gbp-dkk,134,GBP,British Pound,DKK,Danish Krone
DKK/HKD,DKK/HKD - Danish Krone Hong Kong Dollar,dkk-hkd,1588,DKK,Danish Krone,HKD,Hong Kong Dollar
DKK/INR,DKK/INR - Danish Krone Indian Rupee,dkk-inr,1589,DKK,Danish Krone,INR,Indian Rupee
DKK/MXN,DKK/MXN - Danish Krone Mexican Peso,dkk-mxn,1591,DKK,Danish Krone,MXN,Mexican Peso
DKK/MYR,DKK/MYR - Danish Krone Malaysian Ringgit,dkk-myr,1592,DKK,Danish Krone,MYR,Malaysian Ringgit
DKK/NOK,DKK/NOK - Danish Krone Norwegian Krone,dkk-nok,1593,DKK,Danish Krone,NOK,Norwegian Krone
DKK/PHP,DKK/PHP - Danish Krone Philippine Peso,dkk-php,1595,DKK,Danish Krone,PHP,Philippine Peso
DKK/TWD,DKK/TWD - Danish Krone Taiwan Dollar,dkk-twd,1597,DKK,Danish Krone,TWD,Taiwan Dollar
DKK/UAH,DKK/UAH - Danish Krone Ukrainian Hryvnia,dkk-uah,1598,DKK,Danish Krone,UAH,Ukrainian Hryvnia
HKD/DKK,HKD/DKK - Hong Kong Dollar Danish Krone,hkd-dkk,1818,HKD,Hong Kong Dollar,DKK,Danish Krone
JPY/DKK,JPY/DKK - Japanese Yen Danish Krone,jpy-dkk,1894,JPY,Japanese Yen,DKK,Danish Krone
MXN/DKK,MXN/DKK - Mexican Peso Danish Krone,mxn-dkk,1945,MXN,Mexican Peso,DKK,Danish Krone
MYR/DKK,MYR/DKK - Malaysian Ringgit Danish Krone,myr-dkk,1956,MYR,Malaysian Ringgit,DKK,Danish Krone
PLN/DKK,PLN/DKK - Polish Zloty Danish Krone,pln-dkk,2001,PLN,Polish Zloty,DKK,Danish Krone
SEK/DKK,SEK/DKK - Swedish Krona Danish Krone,sek-dkk,2017,SEK,Swedish Krona,DKK,Danish Krone
SGD/DKK,SGD/DKK - Singapore Dollar Danish Krone,sgd-dkk,2031,SGD,Singapore Dollar,DKK,Danish Krone
UAH/DKK,UAH/DKK - Ukrainian Hryvnia Danish Krone,uah-dkk,2084,UAH,Ukrainian Hryvnia,DKK,Danish Krone
ZAR/DKK,ZAR/DKK - South African Rand Danish Krone,zar-dkk,2237,ZAR,South African Rand,DKK,Danish Krone
DKK/EGP,DKK/EGP - Danish Krone Egyptian Pound,dkk-egp,9579,DKK,Danish Krone,EGP,Egyptian Pound
DKK/EUR,DKK/EUR - Danish Krone Euro,dkk-eur,9580,DKK,Danish Krone,EUR,Euro
DKK/GBP,DKK/GBP - Danish Krone British Pound,dkk-gbp,9581,DKK,Danish Krone,GBP,British Pound
DKK/IDR,DKK/IDR - Danish Krone Indonesian Rupiah,dkk-idr,9582,DKK,Danish Krone,IDR,Indonesian Rupiah
DKK/ILS,DKK/ILS - Danish Krone Israeli Shekel,dkk-ils,9583,DKK,Danish Krone,ILS,Israeli Shekel
DKK/JMD,DKK/JMD - Danish Krone Jamaican Dollar,dkk-jmd,9584,DKK,Danish Krone,JMD,Jamaican Dollar
DKK/JOD,DKK/JOD - Danish Krone Jordan Dinar,dkk-jod,9585,DKK,Danish Krone,JOD,Jordan Dinar
DKK/KES,DKK/KES - Danish Krone Kenyan Shilling,dkk-kes,9586,DKK,Danish Krone,KES,Kenyan Shilling
DKK/KRW,DKK/KRW - Danish Krone Korean Won,dkk-krw,9587,DKK,Danish Krone,KRW,Korean Won
DKK/LBP,DKK/LBP - Danish Krone Lebanese Pound,dkk-lbp,9588,DKK,Danish Krone,LBP,Lebanese Pound
DKK/LKR,DKK/LKR - Danish Krone Sri Lankan Rupee,dkk-lkr,9589,DKK,Danish Krone,LKR,Sri Lankan Rupee
DKK/MAD,DKK/MAD - Danish Krone Moroccan Dirham,dkk-mad,9592,DKK,Danish Krone,MAD,Moroccan Dirham
DKK/NAD,DKK/NAD - Danish Krone Namibian Dollar,dkk-nad,9593,DKK,Danish Krone,NAD,Namibian Dollar
DKK/NPR,DKK/NPR - Danish Krone Nepalese Rupee,dkk-npr,9594,DKK,Danish Krone,NPR,Nepalese Rupee
DKK/NZD,DKK/NZD - Danish Krone New Zealand Dollar,dkk-nzd,9595,DKK,Danish Krone,NZD,New Zealand Dollar
DKK/OMR,DKK/OMR - Danish Krone Omani Rial,dkk-omr,9596,DKK,Danish Krone,OMR,Omani Rial
DKK/PAB,DKK/PAB - Danish Krone Panamanian Balboa,dkk-pab,9597,DKK,Danish Krone,PAB,Panamanian Balboa
DKK/PKR,DKK/PKR - Danish Krone Pakistani Rupee,dkk-pkr,9598,DKK,Danish Krone,PKR,Pakistani Rupee
DKK/QAR,DKK/QAR - Danish Krone Qatari Riyal,dkk-qar,9599,DKK,Danish Krone,QAR,Qatari Riyal
DKK/RON,DKK/RON - Danish Krone Romanian Leu,dkk-ron,9600,DKK,Danish Krone,RON,Romanian Leu
DKK/RUB,DKK/RUB - Danish Krone Russian Ruble,dkk-rub,9601,DKK,Danish Krone,RUB,Russian Ruble
DKK/SAR,DKK/SAR - Danish Krone Saudi Riyal,dkk-sar,9602,DKK,Danish Krone,SAR,Saudi Riyal
DKK/TRY,DKK/TRY - Danish Krone Turkish Lira,dkk-try,9603,DKK,Danish Krone,TRY,Turkish Lira
DKK/USD,DKK/USD - Danish Krone US Dollar,dkk-usd,9604,DKK,Danish Krone,USD,US Dollar
DKK/VES,DKK/VES - Danish Krone Venezuelan Bolivar,dkk-vef,9605,DKK,Danish Krone,VES,Venezuelan Bolivar
DKK/XAF,DKK/XAF - Danish Krone Central African Franc,dkk-xaf,9606,DKK,Danish Krone,XAF,Central African Franc
DKK/XCD,DKK/XCD - Danish Krone East Caribbean Dollar,dkk-xcd,9607,DKK,Danish Krone,XCD,East Caribbean Dollar
ILS/DKK,ILS/DKK - Israeli Shekel Danish Krone,ils-dkk,9684,ILS,Israeli Shekel,DKK,Danish Krone
INR/DKK,INR/DKK - Indian Rupee Danish Krone,inr-dkk,9731,INR,Indian Rupee,DKK,Danish Krone
PHP/DKK,PHP/DKK - Philippine Peso Danish Krone,php-dkk,9925,PHP,Philippine Peso,DKK,Danish Krone
RUB/DKK,RUB/DKK - Russian Ruble Danish Krone,rub-dkk,10029,RUB,Russian Ruble,DKK,Danish Krone
SAR/DKK,SAR/DKK - Saudi Riyal Danish Krone,sar-dkk,10080,SAR,Saudi Riyal,DKK,Danish Krone
THB/DKK,THB/DKK - Thai Baht Danish Krone,thb-dkk,10215,THB,Thai Baht,DKK,Danish Krone
TRY/DKK,TRY/DKK - Turkish Lira Danish Krone,try-dkk,10251,TRY,Turkish Lira,DKK,Danish Krone
TWD/DKK,TWD/DKK - Taiwan Dollar Danish Krone,twd-dkk,10305,TWD,Taiwan Dollar,DKK,Danish Krone
VES/DKK,VES/DKK - Venezuelan Bolivar Danish Krone,vef-dkk,10356,VES,Venezuelan Bolivar,DKK,Danish Krone
DKK/RUB,DKK/RUB - Danish Krone Russian Ruble,dkk-rub?cid=1089815,1089815,DKK,Danish Krone,RUB,Russian Ruble
EUR/DOP,EUR/DOP - Euro Dominican Peso,eur-dop,1630,EUR,Euro,DOP,Dominican Peso
GBP/DOP,GBP/DOP - British Pound Dominican Peso,gbp-dop,1745,GBP,British Pound,DOP,Dominican Peso
USD/DOP,USD/DOP - US Dollar Dominican Peso,usd-dop,2118,USD,US Dollar,DOP,Dominican Peso
EUR/DZD,EUR/DZD - Euro Algerian Dinar,eur-dzd,1631,EUR,Euro,DZD,Algerian Dinar
GBP/DZD,GBP/DZD - British Pound Algerian Dinar,gbp-dzd,1746,GBP,British Pound,DZD,Algerian Dinar
USD/DZD,USD/DZD - US Dollar Algerian Dinar,usd-dzd,2119,USD,US Dollar,DZD,Algerian Dinar
EGP/PKR,EGP/PKR - Egyptian Pound Pakistani Rupee,egp-pkr,1602,EGP,Egyptian Pound,PKR,Pakistani Rupee
EUR/EGP,EUR/EGP - Euro Egyptian Pound,eur-egp,1634,EUR,Euro,EGP,Egyptian Pound
GBP/EGP,GBP/EGP - British Pound Egyptian Pound,gbp-egp,1749,GBP,British Pound,EGP,Egyptian Pound
USD/EGP,USD/EGP - US Dollar Egyptian Pound,usd-egp,2122,USD,US Dollar,EGP,Egyptian Pound
HKD/EGP,HKD/EGP - Hong Kong Dollar Egyptian Pound,hkd-egp,9623,HKD,Hong Kong Dollar,EGP,Egyptian Pound
ILS/EGP,ILS/EGP - Israeli Shekel Egyptian Pound,ils-egp,9686,ILS,Israeli Shekel,EGP,Egyptian Pound
INR/EGP,INR/EGP - Indian Rupee Egyptian Pound,inr-egp,9733,INR,Indian Rupee,EGP,Egyptian Pound
MXN/EGP,MXN/EGP - Mexican Peso Egyptian Pound,mxn-egp,9799,MXN,Mexican Peso,EGP,Egyptian Pound
NOK/EGP,NOK/EGP - Norwegian Krone Egyptian Pound,nok-egp,9847,NOK,Norwegian Krone,EGP,Egyptian Pound
NZD/EGP,NZD/EGP - New Zealand Dollar Egyptian Pound,nzd-egp,9895,NZD,New Zealand Dollar,EGP,Egyptian Pound
PHP/EGP,PHP/EGP - Philippine Peso Egyptian Pound,php-egp,9927,PHP,Philippine Peso,EGP,Egyptian Pound
PLN/EGP,PLN/EGP - Polish Zloty Egyptian Pound,pln-egp,9982,PLN,Polish Zloty,EGP,Egyptian Pound
RUB/EGP,RUB/EGP - Russian Ruble Egyptian Pound,rub-egp,10031,RUB,Russian Ruble,EGP,Egyptian Pound
SAR/EGP,SAR/EGP - Saudi Riyal Egyptian Pound,sar-egp,10082,SAR,Saudi Riyal,EGP,Egyptian Pound
SEK/EGP,SEK/EGP - Swedish Krona Egyptian Pound,sek-egp,10135,SEK,Swedish Krona,EGP,Egyptian Pound
SGD/EGP,SGD/EGP - Singapore Dollar Egyptian Pound,sgd-egp,10180,SGD,Singapore Dollar,EGP,Egyptian Pound
THB/EGP,THB/EGP - Thai Baht Egyptian Pound,thb-egp,10217,THB,Thai Baht,EGP,Egyptian Pound
TRY/EGP,TRY/EGP - Turkish Lira Egyptian Pound,try-egp,10253,TRY,Turkish Lira,EGP,Egyptian Pound
TWD/EGP,TWD/EGP - Taiwan Dollar Egyptian Pound,twd-egp,10307,TWD,Taiwan Dollar,EGP,Egyptian Pound
VES/EGP,VES/EGP - Venezuelan Bolivar Egyptian Pound,vef-egp,10358,VES,Venezuelan Bolivar,EGP,Egyptian Pound
ZAR/EGP,ZAR/EGP - South African Rand Egyptian Pound,zar-egp,10413,ZAR,South African Rand,EGP,Egyptian Pound
EGP/EUR,EGP/EUR - Egyptian Pound Euro,egp-eur,14474,EGP,Egyptian Pound,EUR,Euro
EGP/GBP,EGP/GBP - Egyptian Pound British Pound,egp-gbp,14475,EGP,Egyptian Pound,GBP,British Pound
EGP/JPY,EGP/JPY - Egyptian Pound Japanese Yen,egp-jpy,14476,EGP,Egyptian Pound,JPY,Japanese Yen
EGP/SAR,EGP/SAR - Egyptian Pound Saudi Riyal,egp-sar,14477,EGP,Egyptian Pound,SAR,Saudi Riyal
EGP/USD,EGP/USD - Egyptian Pound US Dollar,egp-usd,14478,EGP,Egyptian Pound,USD,US Dollar
JPY/EGP,JPY/EGP - Japanese Yen Egyptian Pound,jpy-egp,14481,JPY,Japanese Yen,EGP,Egyptian Pound
EUR/ETB,EUR/ETB - Euro Ethiopian Birr,eur-etb,1635,EUR,Euro,ETB,Ethiopian Birr
GBP/ETB,GBP/ETB - British Pound Ethiopian Birr,gbp-etb,1750,GBP,British Pound,ETB,Ethiopian Birr
USD/ETB,USD/ETB - US Dollar Ethiopian Birr,usd-etb,2123,USD,US Dollar,ETB,Ethiopian Birr
EUR/USD,EUR/USD - Euro US Dollar,eur-usd,1,EUR,Euro,USD,US Dollar
EUR/GBP,EUR/GBP - Euro British Pound,eur-gbp,6,EUR,Euro,GBP,British Pound
EUR/JPY,EUR/JPY - Euro Japanese Yen,eur-jpy,9,EUR,Euro,JPY,Japanese Yen
EUR/NOK,EUR/NOK - Euro Norwegian Krone,eur-nok,37,EUR,Euro,NOK,Norwegian Krone
EUR/PLN,EUR/PLN - Euro Polish Zloty,eur-pln,46,EUR,Euro,PLN,Polish Zloty
EUR/NZD,EUR/NZD - Euro New Zealand Dollar,eur-nzd,52,EUR,Euro,NZD,New Zealand Dollar
EUR/SEK,EUR/SEK - Euro Swedish Krona,eur-sek,61,EUR,Euro,SEK,Swedish Krona
EUR/ILS,EUR/ILS - Euro Israeli Shekel,eur-ils,64,EUR,Euro,ILS,Israeli Shekel
EUR/TRY,EUR/TRY - Euro Turkish Lira,eur-try,66,EUR,Euro,TRY,Turkish Lira
EUR/THB,EUR/THB - Euro Thai Baht,eur-thb,94,EUR,Euro,THB,Thai Baht
EUR/ZAR,EUR/ZAR - Euro South African Rand,eur-zar,100,EUR,Euro,ZAR,South African Rand
EUR/MXN,EUR/MXN - Euro Mexican Peso,eur-mxn,101,EUR,Euro,MXN,Mexican Peso
EUR/SGD,EUR/SGD - Euro Singapore Dollar,eur-sgd,102,EUR,Euro,SGD,Singapore Dollar
EUR/HUF,EUR/HUF - Euro Hungarian Forint,eur-huf,117,EUR,Euro,HUF,Hungarian Forint
EUR/HKD,EUR/HKD - Euro Hong Kong Dollar,eur-hkd,148,EUR,Euro,HKD,Hong Kong Dollar
EUR/KRW,EUR/KRW - Euro Korean Won,eur-krw,158,EUR,Euro,KRW,Korean Won
EUR/FJD,EUR/FJD - Euro Fiji Dollar,eur-fjd,1636,EUR,Euro,FJD,Fiji Dollar
EUR/GHS,EUR/GHS - Euro Ghanaian Cedi,eur-ghs,1638,EUR,Euro,GHS,Ghanaian Cedi
EUR/GMD,EUR/GMD - Euro Gambian Dalasi,eur-gmd,1639,EUR,Euro,GMD,Gambian Dalasi
EUR/GNF,EUR/GNF - Euro Guinean Franc,eur-gnf,1640,EUR,Euro,GNF,Guinean Franc
EUR/GTQ,EUR/GTQ - Euro Guatemalan Quetzal,eur-gtq,1641,EUR,Euro,GTQ,Guatemalan Quetzal
EUR/HNL,EUR/HNL - Euro Honduran Lempira,eur-hnl,1642,EUR,Euro,HNL,Honduran Lempira
EUR/HRK,EUR/HRK - Euro Croatian Kuna,eur-hrk,1643,EUR,Euro,HRK,Croatian Kuna
EUR/HTG,EUR/HTG - Euro Haitian Gourde,eur-htg,1644,EUR,Euro,HTG,Haitian Gourde
EUR/IDR,EUR/IDR - Euro Indonesian Rupiah,eur-idr,1645,EUR,Euro,IDR,Indonesian Rupiah
EUR/INR,EUR/INR - Euro Indian Rupee,eur-inr,1646,EUR,Euro,INR,Indian Rupee
EUR/IQD,EUR/IQD - Euro Iraqi Dinar,eur-iqd,1647,EUR,Euro,IQD,Iraqi Dinar
EUR/IRR,EUR/IRR - Euro Iranian Rial,eur-irr,1648,EUR,Euro,IRR,Iranian Rial
EUR/ISK,EUR/ISK - Euro Icelandic Kr,eur-isk,1649,EUR,Euro,ISK,Icelandic Kr
EUR/JMD,EUR/JMD - Euro Jamaican Dollar,eur-jmd,1650,EUR,Euro,JMD,Jamaican Dollar
EUR/JOD,EUR/JOD - Euro Jordan Dinar,eur-jod,1651,EUR,Euro,JOD,Jordan Dinar
EUR/KES,EUR/KES - Euro Kenyan Shilling,eur-kes,1652,EUR,Euro,KES,Kenyan Shilling
EUR/KHR,EUR/KHR - Euro Cambodian Riel,eur-khr,1653,EUR,Euro,KHR,Cambodian Riel
EUR/KWD,EUR/KWD - Euro Kuwaiti Dinar,eur-kwd,1654,EUR,Euro,KWD,Kuwaiti Dinar
EUR/KYD,EUR/KYD - Euro Cayman Islands Dollar,eur-kyd,1655,EUR,Euro,KYD,Cayman Islands Dollar
EUR/KZT,EUR/KZT - Euro Kazakh Tenge,eur-kzt,1656,EUR,Euro,KZT,Kazakh Tenge
EUR/LAK,EUR/LAK - Euro Lao Kip,eur-lak,1657,EUR,Euro,LAK,Lao Kip
